model_id,source_node,source_type,target_node,target_type,condition
ex00_writer0019,Evaluate application,task:task,Gateway_1owg1nx,gateway:exclusiveGateway,
ex00_writer0019,Online application received,event:startEvent,Evaluate application,task:task,
ex00_writer0019,Gateway_1owg1nx,gateway:exclusiveGateway,Notify customer by email,task:task,Application rejected
ex00_writer0019,Gateway_1owg1nx,gateway:exclusiveGateway,Create new bank account,task:task,Application approved
ex00_writer0020,receive application,event:startEvent,evaluate application,task:task,
ex00_writer0020,evaluate application,task:task,Gateway_1owg1nx,gateway:exclusiveGateway,
ex00_writer0020,notify customer,task:task,end of application process / application rejected,event:endEvent,
ex00_writer0020,reject application,task:task,notify customer,task:task,
ex00_writer0020,create new bank account,task:task,Gateway_0n9isgp,gateway:parallelGateway,
ex00_writer0020,send Pin -number,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0020,Gateway_0n9isgp,gateway:parallelGateway,send Pin -number,task:task,
ex00_writer0020,send bankcard,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0020,Gateway_0n9isgp,gateway:parallelGateway,send bankcard,task:task,
ex00_writer0020,Gateway_0r0cczw,gateway:parallelGateway,application approved,event:endEvent,
ex00_writer0020,send welcomepack,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0020,Gateway_0n9isgp,gateway:parallelGateway,send welcomepack,task:task,
ex00_writer0020,Gateway_1owg1nx,gateway:exclusiveGateway,reject application,task:task,application rejected
ex00_writer0020,Gateway_1owg1nx,gateway:exclusiveGateway,create new bank account,task:task,application approved
ex00_writer0024,Gateway_0r0cczw,gateway:parallelGateway,bank account created,event:endEvent,
ex00_writer0024,send PIN number in letter to customer,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0024,send bank card in letter to customer,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0024,send welcome pack in letter to customer,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0024,Gateway_0n9isgp,gateway:parallelGateway,send bank card in letter to customer,task:task,
ex00_writer0024,Gateway_0n9isgp,gateway:parallelGateway,send PIN number in letter to customer,task:task,
ex00_writer0024,Gateway_0n9isgp,gateway:parallelGateway,send welcome pack in letter to customer,task:task,
ex00_writer0024,create new bank account,task:task,Gateway_0n9isgp,gateway:parallelGateway,
ex00_writer0024,notify customer via email,task:task,application rejected,event:endEvent,
ex00_writer0024,evaluate application,task:task,Gateway_1owg1nx,gateway:exclusiveGateway,
ex00_writer0024,online application for opening a bank account recieved,event:startEvent,evaluate application,task:task,
ex00_writer0024,Gateway_1owg1nx,gateway:exclusiveGateway,notify customer via email,task:task,application is rejected
ex00_writer0024,Gateway_1owg1nx,gateway:exclusiveGateway,create new bank account,task:task,application is approved
ex00_writer0025,OK?,gateway:exclusiveGateway,reject application,task:task,NOT OK
ex00_writer0025,create bank account,task:task,Gateway_0n9isgp,gateway:parallelGateway,
ex00_writer0025,Event_1vhsd5l,event:startEvent,evaluate application,task:task,
ex00_writer0025,evaluate application,task:task,OK?,gateway:exclusiveGateway,
ex00_writer0025,approve application,task:task,create bank account,task:task,
ex00_writer0025,reject application,task:task,notify applicant,task:task,
ex00_writer0025,notify applicant,task:task,application rejected,event:endEvent,
ex00_writer0025,Gateway_0r0cczw,gateway:parallelGateway,application approved,event:endEvent,
ex00_writer0025,send pin,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0025,Gateway_0n9isgp,gateway:parallelGateway,send pin,task:task,
ex00_writer0025,send bank card,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0025,Gateway_0n9isgp,gateway:parallelGateway,send bank card,task:task,
ex00_writer0025,send welcome pack,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0025,Gateway_0n9isgp,gateway:parallelGateway,send welcome pack,task:task,
ex00_writer0025,OK?,gateway:exclusiveGateway,approve application,task:task,OK
ex00_writer0026,Gateway_1owg1nx,gateway:exclusiveGateway,notify customer by email,task:task,application rejected
ex00_writer0026,Gateway_0n9isgp,gateway:parallelGateway,bank account opened,event:endEvent,
ex00_writer0026,send bank card to customer,task:task,Gateway_0n9isgp,gateway:parallelGateway,
ex00_writer0026,Gateway_0r0cczw,gateway:parallelGateway,send bank card to customer,task:task,
ex00_writer0026,send pin to customer,task:task,Gateway_0n9isgp,gateway:parallelGateway,
ex00_writer0026,Gateway_0r0cczw,gateway:parallelGateway,send pin to customer,task:task,
ex00_writer0026,send welcome pack to customer,task:task,Gateway_0n9isgp,gateway:parallelGateway,
ex00_writer0026,Gateway_0r0cczw,gateway:parallelGateway,send welcome pack to customer,task:task,
ex00_writer0026,create new bank account,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0026,notify customer by email,task:task,application officially rejected,event:endEvent,
ex00_writer0026,evaluate application,task:task,Gateway_1owg1nx,gateway:exclusiveGateway,
ex00_writer0026,application received,event:startEvent,evaluate application,task:task,
ex00_writer0026,Gateway_1owg1nx,gateway:exclusiveGateway,create new bank account,task:task,application approved
ex00_writer0027,Gateway_0r0cczw,gateway:parallelGateway,account created,event:endEvent,
ex00_writer0027,send bank card,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0027,Gateway_0n9isgp,gateway:parallelGateway,send bank card,task:task,
ex00_writer0027,send PIN number,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0027,send pack welcome-pack,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0027,Gateway_0n9isgp,gateway:parallelGateway,send pack welcome-pack,task:task,
ex00_writer0027,Gateway_0n9isgp,gateway:parallelGateway,send PIN number,task:task,
ex00_writer0027,create new account,task:task,Gateway_0n9isgp,gateway:parallelGateway,
ex00_writer0027,motily customer by email,task:task,application rejected,event:endEvent,
ex00_writer0027,evaluate application,task:task,Gateway_1owg1nx,gateway:exclusiveGateway,
ex00_writer0027,application received,event:startEvent,evaluate application,task:task,
ex00_writer0027,Gateway_1owg1nx,gateway:exclusiveGateway,motily customer by email,task:task,application rejection
ex00_writer0027,Gateway_1owg1nx,gateway:exclusiveGateway,create new account,task:task,application approved
ex00_writer0028,Notify customer by email,task:task,End event Process ends,event:endEvent,
ex00_writer0028,Gateway_0r0cczw,gateway:parallelGateway,End event Bank account opened,event:endEvent,
ex00_writer0028,Send bank card to customer,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0028,Gateway_0n9isgp,gateway:parallelGateway,Send bank card to customer,task:task,
ex00_writer0028,Send PIN number to customer,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0028,Gateway_0n9isgp,gateway:parallelGateway,Send PIN number to customer,task:task,
ex00_writer0028,Send Welcome package to customer,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0028,Gateway_0n9isgp,gateway:parallelGateway,Send Welcome package to customer,task:task,
ex00_writer0028,Create a new bank account,task:task,Gateway_0n9isgp,gateway:parallelGateway,
ex00_writer0028,Evaluate application,task:task,Gateway_1owg1nx,gateway:exclusiveGateway,
ex00_writer0028,Start event Receive online application to open a bank account,event:startEvent,Evaluate application,task:task,
ex00_writer0028,Gateway_1owg1nx,gateway:exclusiveGateway,Notify customer by email,task:task,application rejected
ex00_writer0028,Gateway_1owg1nx,gateway:exclusiveGateway,Create a new bank account,task:task,application approved
ex00_writer0030,Gateway_1soxdik,gateway:parallelGateway,new bank account created,event:endEvent,
ex00_writer0030,notify customer by email,task:task,application rejected,event:endEvent,
ex00_writer0030,Gateway_0nwnfqs,gateway:parallelGateway,send welcome pack,task:task,
ex00_writer0030,create new bank account,task:task,Gateway_0nwnfqs,gateway:parallelGateway,
ex00_writer0030,evaluate application,task:task,Gateway_06qc9h9,gateway:exclusiveGateway,
ex00_writer0030,reject application,task:task,notify customer by email,task:task,
ex00_writer0030,Gateway_0nwnfqs,gateway:parallelGateway,send PIN number,task:task,
ex00_writer0030,approve application,task:task,create new bank account,task:task,
ex00_writer0030,send bank card,task:task,Gateway_1soxdik,gateway:parallelGateway,
ex00_writer0030,send PIN number,task:task,Gateway_1soxdik,gateway:parallelGateway,
ex00_writer0030,send welcome pack,task:task,Gateway_1soxdik,gateway:parallelGateway,
ex00_writer0030,Gateway_0nwnfqs,gateway:parallelGateway,send bank card,task:task,
ex00_writer0030,Gateway_06qc9h9,gateway:exclusiveGateway,reject application,task:task,application rejected
ex00_writer0030,Gateway_06qc9h9,gateway:exclusiveGateway,approve application,task:task,application approved
ex00_writer0030,new online application received,event:startEvent,evaluate application,task:task,
ex00_writer0031,send bank card,task:task,Gateway_1soxdik,gateway:parallelGateway,
ex00_writer0031,Gateway_0nwnfqs,gateway:parallelGateway,send bank card,task:task,
ex00_writer0031,Gateway_1soxdik,gateway:parallelGateway,application approved,event:endEvent,
ex00_writer0031,send PIN number,task:task,Gateway_1soxdik,gateway:parallelGateway,
ex00_writer0031,send welcome pack,task:task,Gateway_1soxdik,gateway:parallelGateway,
ex00_writer0031,Gateway_0nwnfqs,gateway:parallelGateway,send welcome pack,task:task,
ex00_writer0031,Gateway_0nwnfqs,gateway:parallelGateway,send PIN number,task:task,
ex00_writer0031,create new bank account,task:task,Gateway_0nwnfqs,gateway:parallelGateway,
ex00_writer0031,notify customer by email,task:task,application rejected,event:endEvent,
ex00_writer0031,Gateway_06qc9h9,gateway:exclusiveGateway,notify customer by email,task:task,application rejected
ex00_writer0031,Gateway_06qc9h9,gateway:exclusiveGateway,create new bank account,task:task,application approved
ex00_writer0031,evaluate application,task:task,Gateway_06qc9h9,gateway:exclusiveGateway,
ex00_writer0031,recieved application,event:startEvent,evaluate application,task:task,
ex00_writer0033,Gateway_0r0cczw,gateway:parallelGateway,request processed,event:endEvent,
ex00_writer0033,Gateway_0n9isgp,gateway:parallelGateway,Send bank card,task:task,
ex00_writer0033,Gateway_0n9isgp,gateway:parallelGateway,send PIN number,task:task,
ex00_writer0033,send PIN number,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0033,Send bank card,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0033,send welcome pack,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0033,Gateway_0n9isgp,gateway:parallelGateway,send welcome pack,task:task,
ex00_writer0033,create new bank account,task:task,Gateway_0n9isgp,gateway:parallelGateway,
ex00_writer0033,evaluate application,task:task,Gateway_1owg1nx,gateway:exclusiveGateway,
ex00_writer0033,bank account application received,event:startEvent,evaluate application,task:task,
ex00_writer0033,Gateway_1owg1nx,gateway:exclusiveGateway,customer notified via email,event:endEvent,rejected
ex00_writer0033,Gateway_1owg1nx,gateway:exclusiveGateway,create new bank account,task:task,approved
ex00_writer0034,evaluate application,task:task,Gateway_1owg1nx,gateway:exclusiveGateway,
ex00_writer0034,receive online application,event:startEvent,evaluate application,task:task,
ex00_writer0034,create new bankaccount,task:task,send welcome package,task:task,
ex00_writer0034,send welcome package,task:task,send bank card,task:task,
ex00_writer0034,send bank card,task:task,send PIN number,task:task,
ex00_writer0034,send PIN number,task:task,bank account opened,event:endEvent,
ex00_writer0034,send projection email,task:task,opening bank account prejected,event:endEvent,
ex00_writer0034,reject application,task:task,send projection email,task:task,
ex00_writer0034,Gateway_1owg1nx,gateway:exclusiveGateway,reject application,task:task,reject
ex00_writer0034,Gateway_1owg1nx,gateway:exclusiveGateway,create new bankaccount,task:task,approve
ex00_writer0035,send PIN,task:task,account created,event:endEvent,
ex00_writer0035,send bank card,task:task,send PIN,task:task,
ex00_writer0035,send welcome pack,task:task,send bank card,task:task,
ex00_writer0035,create new bank account,task:task,send welcome pack,task:task,
ex00_writer0035,notify customer,task:task,application rejected,event:endEvent,
ex00_writer0035,evaluate application,task:task,Gateway_1owg1nx,gateway:exclusiveGateway,
ex00_writer0035,application received,event:startEvent,evaluate application,task:task,
ex00_writer0035,Gateway_1owg1nx,gateway:exclusiveGateway,notify customer,task:task,application rejected
ex00_writer0035,Gateway_1owg1nx,gateway:exclusiveGateway,create new bank account,task:task,application approved
ex00_writer0036,Gateway_1owg1nx,gateway:exclusiveGateway,send notification- email,task:task,rejected
ex00_writer0036,send PIN number,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0036,Gateway_0n9isgp,gateway:parallelGateway,send PIN number,task:task,
ex00_writer0036,send bank card,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0036,Gateway_0n9isgp,gateway:parallelGateway,send bank card,task:task,
ex00_writer0036,Gateway_0r0cczw,gateway:parallelGateway,Application accepted,event:endEvent,
ex00_writer0036,send well come pack,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0036,Gateway_0n9isgp,gateway:parallelGateway,send well come pack,task:task,
ex00_writer0036,create new bank account,task:task,Gateway_0n9isgp,gateway:parallelGateway,
ex00_writer0036,send notification- email,task:task,Application rejected,event:endEvent,
ex00_writer0036,evaluate application,task:task,Gateway_1owg1nx,gateway:exclusiveGateway,
ex00_writer0036,Application received,event:startEvent,evaluate application,task:task,
ex00_writer0036,Gateway_1owg1nx,gateway:exclusiveGateway,create new bank account,task:task,approved
ex00_writer0038,Gateway_0r0cczw,gateway:parallelGateway,bank account created,event:endEvent,
ex00_writer0038,evaluate application,task:task,Gateway_1owg1nx,gateway:exclusiveGateway,
ex00_writer0038,online application received,event:startEvent,evaluate application,task:task,
ex00_writer0038,send PIN number,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0038,Gateway_0n9isgp,gateway:parallelGateway,send PIN number,task:task,
ex00_writer0038,send bank card,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0038,Gateway_0n9isgp,gateway:parallelGateway,send bank card,task:task,
ex00_writer0038,send welcome pack,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0038,Gateway_0n9isgp,gateway:parallelGateway,send welcome pack,task:task,
ex00_writer0038,create new bank account,task:task,Gateway_0n9isgp,gateway:parallelGateway,
ex00_writer0038,approve application,task:task,create new bank account,task:task,
ex00_writer0038,notify the customer by E-Mail,task:task,application rejected,event:endEvent,
ex00_writer0038,reject application,task:task,notify the customer by E-Mail,task:task,
ex00_writer0038,Gateway_1owg1nx,gateway:exclusiveGateway,reject application,task:task,
ex00_writer0038,Gateway_1owg1nx,gateway:exclusiveGateway,approve application,task:task,
ex00_writer0041,"Send welcome pack, bank card, PIN number",task:task,process ends,event:endEvent,
ex00_writer0041,Create new bank account,task:task,"Send welcome pack, bank card, PIN number",task:task,
ex00_writer0041,Email notification,task:task,process ends,event:endEvent,
ex00_writer0041,Evaluate application,task:task,Gateway_1owg1nx,gateway:exclusiveGateway,
ex00_writer0041,New online application received,event:startEvent,Evaluate application,task:task,
ex00_writer0041,Gateway_1owg1nx,gateway:exclusiveGateway,Email notification,task:task,application rejected
ex00_writer0041,Gateway_1owg1nx,gateway:exclusiveGateway,Create new bank account,task:task,application approved
ex00_writer0042,Gateway_0n9isgp,gateway:parallelGateway,send bank card,task:task,
ex00_writer0042,send PIN number,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0042,Gateway_0n9isgp,gateway:parallelGateway,send PIN number,task:task,
ex00_writer0042,send bank card,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0042,Gateway_0r0cczw,gateway:parallelGateway,Opening succeeded,event:endEvent,
ex00_writer0042,send welcome pack,task:task,Gateway_0r0cczw,gateway:parallelGateway,
ex00_writer0042,Gateway_0n9isgp,gateway:parallelGateway,send welcome pack,task:task,
ex00_writer0042,Create bank account,task:task,Gateway_0n9isgp,gateway:parallelGateway,
ex00_writer0042,Approve application,task:task,Create bank account,task:task,
