model_id,source_node,source_type,target_node,target_type,condition
AaronFeller/Cinful_v2,AaronFeller/Cinful_v2,workflow_repo,bacterial-genome-analysis,topic,
AaronFeller/Cinful_v2,AaronFeller/Cinful_v2,workflow_repo,bioinformatics-pipeline,topic,
AaronFeller/Cinful_v2,AaronFeller/Cinful_v2,workflow_repo,blast,topic,
AaronFeller/Cinful_v2,AaronFeller/Cinful_v2,workflow_repo,hidden-markov-model,topic,
AaronFeller/Cinful_v2,AaronFeller/Cinful_v2,workflow_repo,hmm,topic,
AaronFeller/Cinful_v2,AaronFeller/Cinful_v2,workflow_repo,hmmer,topic,
AaronFeller/Cinful_v2,AaronFeller/Cinful_v2,workflow_repo,hmmer3,topic,
AaronFeller/Cinful_v2,AaronFeller/Cinful_v2,workflow_repo,search,topic,
AaronFeller/Cinful_v2,AaronFeller/Cinful_v2,workflow_repo,microcin,topic,
AbdelrahmanYahia/wes_gatk,AbdelrahmanYahia/wes_gatk,workflow_repo,bioinformatics,topic,
AbdelrahmanYahia/wes_gatk,AbdelrahmanYahia/wes_gatk,workflow_repo,bioinformatics-pipeline,topic,
AbdelrahmanYahia/wes_gatk,AbdelrahmanYahia/wes_gatk,workflow_repo,cli,topic,
AbdelrahmanYahia/wes_gatk,AbdelrahmanYahia/wes_gatk,workflow_repo,ngs-analysis,topic,
AbdelrahmanYahia/wes_gatk,AbdelrahmanYahia/wes_gatk,workflow_repo,ngs-pipeline,topic,
AbdelrahmanYahia/wes_gatk,AbdelrahmanYahia/wes_gatk,workflow_repo,python3,topic,
AbdelrahmanYahia/wes_gatk,AbdelrahmanYahia/wes_gatk,workflow_repo,gatk-bestpractices,topic,
AbdelrahmanYahia/wes_gatk,AbdelrahmanYahia/wes_gatk,workflow_repo,genomics,topic,
AbdelrahmanYahia/wes_gatk,AbdelrahmanYahia/wes_gatk,workflow_repo,snakemake,topic,
AbdelrahmanYahia/wes_gatk,AbdelrahmanYahia/wes_gatk,workflow_repo,snakemake-workflow,topic,
AbdelrahmanYahia/wes_gatk,AbdelrahmanYahia/wes_gatk,workflow_repo,wes,topic,
AlejandroAb/CASCABEL,AlejandroAb/CASCABEL,workflow_repo,amplicon-sequence-analysis,topic,
AlejandroAb/CASCABEL,AlejandroAb/CASCABEL,workflow_repo,snakemake,topic,
AlejandroAb/CASCABEL,AlejandroAb/CASCABEL,workflow_repo,illumina-sequencing,topic,
AlejandroAb/CASCABEL,AlejandroAb/CASCABEL,workflow_repo,pipeline,topic,
AlejandroAb/CASCABEL,AlejandroAb/CASCABEL,workflow_repo,otu-table,topic,
AlejandroAb/CASCABEL,AlejandroAb/CASCABEL,workflow_repo,utils/datavzrd,wrapper,
AlessiaMarotta/memod-s,AlessiaMarotta/memod-s,workflow_repo,bacteria,topic,
AlessiaMarotta/memod-s,AlessiaMarotta/memod-s,workflow_repo,bioinformatics,topic,
AlessiaMarotta/memod-s,AlessiaMarotta/memod-s,workflow_repo,epigenomics,topic,
AlessiaMarotta/memod-s,AlessiaMarotta/memod-s,workflow_repo,methylation,topic,
AlessiaMarotta/memod-s,AlessiaMarotta/memod-s,workflow_repo,microbiology,topic,
AlessiaMarotta/memod-s,AlessiaMarotta/memod-s,workflow_repo,snakemake,topic,
AngryMaciek/snakemake_deeptools,AngryMaciek/snakemake_deeptools,workflow_repo,snakemake-pipeline,topic,
AngryMaciek/snakemake_deeptools,AngryMaciek/snakemake_deeptools,workflow_repo,rna-seq,topic,
AngryMaciek/snakemake_vast_tools,AngryMaciek/snakemake_vast_tools,workflow_repo,snakemake-pipeline,topic,
AngryMaciek/snakemake_vast_tools,AngryMaciek/snakemake_vast_tools,workflow_repo,rna-seq,topic,
AngryMaciek/snakemake_vast_tools,AngryMaciek/snakemake_vast_tools,workflow_repo,alternative-splicing,topic,
AngryMaciek/warlock,AngryMaciek/warlock,workflow_repo,mathematical-modelling,topic,
AngryMaciek/warlock,AngryMaciek/warlock,workflow_repo,oncology,topic,
AngryMaciek/warlock,AngryMaciek/warlock,workflow_repo,simulations,topic,
AngryMaciek/warlock,AngryMaciek/warlock,workflow_repo,applied-mathematics,topic,
AngryMaciek/warlock,AngryMaciek/warlock,workflow_repo,snakemake,topic,
AngryMaciek/warlock,AngryMaciek/warlock,workflow_repo,snakemake-workflow,topic,
AngryMaciek/warlock,AngryMaciek/warlock,workflow_repo,tumor,topic,
AngryMaciek/warlock,AngryMaciek/warlock,workflow_repo,tumor-evolution,topic,
AnneSoBen/obitools_workflow,AnneSoBen/obitools_workflow,workflow_repo,edna,topic,
AnneSoBen/obitools_workflow,AnneSoBen/obitools_workflow,workflow_repo,metabarcoding,topic,
AnneSoBen/obitools_workflow,AnneSoBen/obitools_workflow,workflow_repo,bioinformatics-pipeline,topic,
AnneSoBen/obitools_workflow,AnneSoBen/obitools_workflow,workflow_repo,edna-pipeline,topic,
Antonioyao88/my_quaich_analysis,Antonioyao88/my_quaich_analysis,workflow_repo,bio/coolpuppy,wrapper,
Antonioyao88/my_quaich_analysis,Antonioyao88/my_quaich_analysis,workflow_repo,bio/cooltools/dots,wrapper,
Antonioyao88/my_quaich_analysis,Antonioyao88/my_quaich_analysis,workflow_repo,bio/cooltools/eigs_cis,wrapper,
Antonioyao88/my_quaich_analysis,Antonioyao88/my_quaich_analysis,workflow_repo,bio/cooltools/eigs_trans,wrapper,
Antonioyao88/my_quaich_analysis,Antonioyao88/my_quaich_analysis,workflow_repo,bio/cooltools/expected_cis,wrapper,
Antonioyao88/my_quaich_analysis,Antonioyao88/my_quaich_analysis,workflow_repo,bio/cooltools/expected_trans,wrapper,
Antonioyao88/my_quaich_analysis,Antonioyao88/my_quaich_analysis,workflow_repo,bio/cooltools/insulation,wrapper,
Antonioyao88/my_quaich_analysis,Antonioyao88/my_quaich_analysis,workflow_repo,bio/cooltools/saddle,wrapper,
Biochemistry1-FFM/uORF-Tools,Biochemistry1-FFM/uORF-Tools,workflow_repo,bioinformatics,topic,
Biochemistry1-FFM/uORF-Tools,Biochemistry1-FFM/uORF-Tools,workflow_repo,high-throughput-sequencing,topic,
Biochemistry1-FFM/uORF-Tools,Biochemistry1-FFM/uORF-Tools,workflow_repo,snakemake,topic,
Biochemistry1-FFM/uORF-Tools,Biochemistry1-FFM/uORF-Tools,workflow_repo,ribosome-profiling,topic,
Bioinflows-Bioversity-CIAT/ont-target-dna-variant-calling,Bioinflows-Bioversity-CIAT/ont-target-dna-variant-calling,workflow_repo,bio/bcftools/concat,wrapper,
Bioinflows-Bioversity-CIAT/ont-target-dna-variant-calling,Bioinflows-Bioversity-CIAT/ont-target-dna-variant-calling,workflow_repo,bio/gatk/combinegvcfs,wrapper,
Bioinflows-Bioversity-CIAT/ont-target-dna-variant-calling,Bioinflows-Bioversity-CIAT/ont-target-dna-variant-calling,workflow_repo,bio/gatk/genomicsdbimport,wrapper,
Bioinflows-Bioversity-CIAT/ont-target-dna-variant-calling,Bioinflows-Bioversity-CIAT/ont-target-dna-variant-calling,workflow_repo,bio/gatk/genotypegvcfs,wrapper,
Bioinflows-Bioversity-CIAT/ont-target-dna-variant-calling,Bioinflows-Bioversity-CIAT/ont-target-dna-variant-calling,workflow_repo,bio/gatk/haplotypecaller,wrapper,
Bioinflows-Bioversity-CIAT/ont-target-dna-variant-calling,Bioinflows-Bioversity-CIAT/ont-target-dna-variant-calling,workflow_repo,bio/picard/createsequencedictionary,wrapper,
Bioinflows-Bioversity-CIAT/ont-target-dna-variant-calling,Bioinflows-Bioversity-CIAT/ont-target-dna-variant-calling,workflow_repo,bio/samtools/faidx,wrapper,
CCBR/CARLISLE,CCBR/CARLISLE,workflow_repo,pipeline,topic,
CCBR/CARLISLE,CCBR/CARLISLE,workflow_repo,workflow,topic,
CCBR/CCBR_SnakemakeTemplate,CCBR/CCBR_SnakemakeTemplate,workflow_repo,snakemake,topic,
CCBR/CCBR_SnakemakeTemplate,CCBR/CCBR_SnakemakeTemplate,workflow_repo,techdev,topic,
CCBR/CCBR_SnakemakeTemplate,CCBR/CCBR_SnakemakeTemplate,workflow_repo,templates,topic,
CCBR/CCBR_circRNA_AmpliconSeq,CCBR/CCBR_circRNA_AmpliconSeq,workflow_repo,snakemake-workflow,topic,
CCBR/CCBR_circRNA_AmpliconSeq,CCBR/CCBR_circRNA_AmpliconSeq,workflow_repo,amplicon-sequencing,topic,
CCBR/CCBR_circRNA_AmpliconSeq,CCBR/CCBR_circRNA_AmpliconSeq,workflow_repo,amplicon-pipeline,topic,
CCBR/CCBR_circRNA_AmpliconSeq,CCBR/CCBR_circRNA_AmpliconSeq,workflow_repo,circrna,topic,
CCBR/CCBR_circRNA_AmpliconSeq,CCBR/CCBR_circRNA_AmpliconSeq,workflow_repo,circrna-pipeline,topic,
CCBR/CHARLIE,CCBR/CHARLIE,workflow_repo,circrna,topic,
CCBR/CHARLIE,CCBR/CHARLIE,workflow_repo,circularrna-detection,topic,
CCBR/CHARLIE,CCBR/CHARLIE,workflow_repo,ngs-analysis,topic,
CCBR/CHARLIE,CCBR/CHARLIE,workflow_repo,ngs-pipeline,topic,
CLHM-TMU/master-repo,CLHM-TMU/master-repo,workflow_repo,microbiome,topic,
CLHM-TMU/master-repo,CLHM-TMU/master-repo,workflow_repo,next-generation-sequencing,topic,
CLHM-TMU/master-repo,CLHM-TMU/master-repo,workflow_repo,third-generation-sequencing,topic,
CNRGH/LodSeq,CNRGH/LodSeq,workflow_repo,genetic-linkage-analysis,topic,
CVUA-RRW/FooDMe,CVUA-RRW/FooDMe,workflow_repo,ngs,topic,
CVUA-RRW/FooDMe,CVUA-RRW/FooDMe,workflow_repo,ngs-pipeline,topic,
CVUA-RRW/FooDMe,CVUA-RRW/FooDMe,workflow_repo,metabarcoding,topic,
CVUA-RRW/FooDMe,CVUA-RRW/FooDMe,workflow_repo,targeted-sequencing,topic,
CVUA-RRW/FooDMe,CVUA-RRW/FooDMe,workflow_repo,snakemake,topic,
CVUA-RRW/FooDMe,CVUA-RRW/FooDMe,workflow_repo,food-monitoring,topic,
CVUA-RRW/FooDMe,CVUA-RRW/FooDMe,workflow_repo,public-health,topic,
CVUA-RRW/FooDMe,CVUA-RRW/FooDMe,workflow_repo,food-authenticity,topic,
CVUA-RRW/FooDMe,CVUA-RRW/FooDMe,workflow_repo,workflow,topic,
CVUA-RRW/FooDMe,CVUA-RRW/FooDMe,workflow_repo,pipeline,topic,
CVUA-RRW/FooDMe,CVUA-RRW/FooDMe,workflow_repo,bioinformatics,topic,
CarolinaPB/WUR_mapping-variant-calling,CarolinaPB/WUR_mapping-variant-calling,workflow_repo,pipeline,topic,
CarolinaPB/WUR_mapping-variant-calling,CarolinaPB/WUR_mapping-variant-calling,workflow_repo,snakemake,topic,
CarolinaPB/WUR_mapping-variant-calling,CarolinaPB/WUR_mapping-variant-calling,workflow_repo,snakemake-pipeline,topic,
CarolinaPB/WUR_mapping-variant-calling,CarolinaPB/WUR_mapping-variant-calling,workflow_repo,short-reads,topic,
CarolinaPB/WUR_mapping-variant-calling,CarolinaPB/WUR_mapping-variant-calling,workflow_repo,mapping,topic,
CarolinaPB/WUR_mapping-variant-calling,CarolinaPB/WUR_mapping-variant-calling,workflow_repo,freebayes,topic,
CarolinaPB/WUR_mapping-variant-calling,CarolinaPB/WUR_mapping-variant-calling,workflow_repo,variant-calling,topic,
CarolinaPB/gbs-genetic-fitness,CarolinaPB/gbs-genetic-fitness,workflow_repo,gbs,topic,
CarolinaPB/gbs-genetic-fitness,CarolinaPB/gbs-genetic-fitness,workflow_repo,scaffolding,topic,
CarolinaPB/gbs-genetic-fitness,CarolinaPB/gbs-genetic-fitness,workflow_repo,bioinformatics,topic,
CarolinaPB/gbs-genetic-fitness,CarolinaPB/gbs-genetic-fitness,workflow_repo,pipeline,topic,
CarolinaPB/gbs-genetic-fitness,CarolinaPB/gbs-genetic-fitness,workflow_repo,snakemake,topic,
CarolinaPB/gbs-genetic-fitness,CarolinaPB/gbs-genetic-fitness,workflow_repo,snakemake-pipeline,topic,
CarolinaPB/gbs-genetic-fitness,CarolinaPB/gbs-genetic-fitness,workflow_repo,genotyping-by-sequencing,topic,
CarolinaPB/nanopore-assembly,CarolinaPB/nanopore-assembly,workflow_repo,bioinformatics,topic,
CarolinaPB/nanopore-assembly,CarolinaPB/nanopore-assembly,workflow_repo,genomics,topic,
CarolinaPB/nanopore-assembly,CarolinaPB/nanopore-assembly,workflow_repo,nanopore,topic,
CarolinaPB/nanopore-assembly,CarolinaPB/nanopore-assembly,workflow_repo,nanopore-analysis-pipeline,topic,
CarolinaPB/nanopore-assembly,CarolinaPB/nanopore-assembly,workflow_repo,snakemake,topic,
CarolinaPB/nanopore-assembly,CarolinaPB/nanopore-assembly,workflow_repo,nanopore-assembly,topic,
CarolinaPB/nanopore-assembly,CarolinaPB/nanopore-assembly,workflow_repo,variant-calling,topic,
CarolinaPB/population-mapping,CarolinaPB/population-mapping,workflow_repo,pipelines,topic,
CarolinaPB/population-mapping,CarolinaPB/population-mapping,workflow_repo,bioinformatics,topic,
CarolinaPB/population-mapping,CarolinaPB/population-mapping,workflow_repo,bioinformatics-pipeline,topic,
CarolinaPB/population-mapping,CarolinaPB/population-mapping,workflow_repo,snakemake-pipeline,topic,
CarolinaPB/population-mapping,CarolinaPB/population-mapping,workflow_repo,mapping,topic,
CarolinaPB/population-structural-var-calling-smoove,CarolinaPB/population-structural-var-calling-smoove,workflow_repo,bioinformatics,topic,
CarolinaPB/population-structural-var-calling-smoove,CarolinaPB/population-structural-var-calling-smoove,workflow_repo,pipeline,topic,
CarolinaPB/population-structural-var-calling-smoove,CarolinaPB/population-structural-var-calling-smoove,workflow_repo,snakemake,topic,
CarolinaPB/population-structural-var-calling-smoove,CarolinaPB/population-structural-var-calling-smoove,workflow_repo,snakemake-pipeline,topic,
CarolinaPB/population-structural-var-calling-smoove,CarolinaPB/population-structural-var-calling-smoove,workflow_repo,structural-variation,topic,
CarolinaPB/population-structural-var-calling-smoove,CarolinaPB/population-structural-var-calling-smoove,workflow_repo,structural-variation-calling,topic,
CarolinaPB/population-structural-var-calling-smoove,CarolinaPB/population-structural-var-calling-smoove,workflow_repo,smoove,topic,
CarolinaPB/population-structural-var-calling-smoove,CarolinaPB/population-structural-var-calling-smoove,workflow_repo,vep,topic,
CarolinaPB/population-structural-var-calling-smoove,CarolinaPB/population-structural-var-calling-smoove,workflow_repo,plink,topic,
CarolinaPB/population-structural-var-calling-smoove,CarolinaPB/population-structural-var-calling-smoove,workflow_repo,survivor,topic,
ClavelLab/genome-assembly,ClavelLab/genome-assembly,workflow_repo,bacterial-genomes,topic,
ClavelLab/genome-assembly,ClavelLab/genome-assembly,workflow_repo,genome-assembly,topic,
ClavelLab/genome-assembly,ClavelLab/genome-assembly,workflow_repo,snakemake,topic,
ClavelLab/genome-assembly,ClavelLab/genome-assembly,workflow_repo,snakemake-workflows,topic,
Crollo95/survhive-workflow,Crollo95/survhive-workflow,workflow_repo,benchmarking,topic,
Crollo95/survhive-workflow,Crollo95/survhive-workflow,workflow_repo,machine-learning,topic,
Crollo95/survhive-workflow,Crollo95/survhive-workflow,workflow_repo,snakemake,topic,
Crollo95/survhive-workflow,Crollo95/survhive-workflow,workflow_repo,survival-analysis,topic,
Crollo95/survhive-workflow,Crollo95/survhive-workflow,workflow_repo,survhive,topic,
D-Cru/Macroconf,D-Cru/Macroconf,workflow_repo,amber,topic,
D-Cru/Macroconf,D-Cru/Macroconf,workflow_repo,molecular-dynamics,topic,
D-Cru/Macroconf,D-Cru/Macroconf,workflow_repo,nmr-spectroscopy,topic,
D-Cru/Macroconf,D-Cru/Macroconf,workflow_repo,snakemake,topic,
D-Cru/Macroconf,D-Cru/Macroconf,workflow_repo,cyclic-peptides,topic,
DarwinAwardWinner/CD4-csaw,DarwinAwardWinner/CD4-csaw,workflow_repo,r,topic,
DarwinAwardWinner/CD4-csaw,DarwinAwardWinner/CD4-csaw,workflow_repo,bioinformatics-pipeline,topic,
DarwinAwardWinner/CD4-csaw,DarwinAwardWinner/CD4-csaw,workflow_repo,reproducible-research,topic,
DarwinAwardWinner/CD4-csaw,DarwinAwardWinner/CD4-csaw,workflow_repo,rna-seq,topic,
DarwinAwardWinner/CD4-csaw,DarwinAwardWinner/CD4-csaw,workflow_repo,chip-seq,topic,
DarwinAwardWinner/CD4-csaw,DarwinAwardWinner/CD4-csaw,workflow_repo,bioconductor,topic,
DavideBrex/SpikeFlow,DavideBrex/SpikeFlow,workflow_repo,bioinformatics,topic,
DavideBrex/SpikeFlow,DavideBrex/SpikeFlow,workflow_repo,bioinformatics-pipeline,topic,
DavideBrex/SpikeFlow,DavideBrex/SpikeFlow,workflow_repo,chip-seq,topic,
DavideBrex/SpikeFlow,DavideBrex/SpikeFlow,workflow_repo,normalisation,topic,
DavideBrex/SpikeFlow,DavideBrex/SpikeFlow,workflow_repo,snakemake,topic,
DavideBrex/SpikeFlow,DavideBrex/SpikeFlow,workflow_repo,snakemake-workflows,topic,
DavideBrex/SpikeFlow,DavideBrex/SpikeFlow,workflow_repo,spike-ins,topic,
Daylily-Informatics/day-rsem-star,Daylily-Informatics/day-rsem-star,workflow_repo,bio/bwa/index,wrapper,
Daylily-Informatics/day-rsem-star,Daylily-Informatics/day-rsem-star,workflow_repo,bio/cutadapt/pe,wrapper,
Daylily-Informatics/day-rsem-star,Daylily-Informatics/day-rsem-star,workflow_repo,bio/cutadapt/se,wrapper,
Daylily-Informatics/day-rsem-star,Daylily-Informatics/day-rsem-star,workflow_repo,bio/multiqc,wrapper,
Daylily-Informatics/day-rsem-star,Daylily-Informatics/day-rsem-star,workflow_repo,bio/reference/ensembl-annotation,wrapper,
Daylily-Informatics/day-rsem-star,Daylily-Informatics/day-rsem-star,workflow_repo,bio/reference/ensembl-sequence,wrapper,
Daylily-Informatics/day-rsem-star,Daylily-Informatics/day-rsem-star,workflow_repo,bio/samtools/faidx,wrapper,
Daylily-Informatics/day-rsem-star,Daylily-Informatics/day-rsem-star,workflow_repo,bio/sra-tools/fasterq-dump,wrapper,
Daylily-Informatics/day-rsem-star,Daylily-Informatics/day-rsem-star,workflow_repo,bio/star/index,wrapper,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,aws,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,bioinformatics,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,bioinformatics-pipeline,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,ec2,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,ngs,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,wgs,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,giab,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,ephemeral,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,scaling,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,budgeting,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,genomic-data-analysis,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,human-genome,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,informatics,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,scalable,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,slurm,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,snv-call,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,cwl,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,aws-parallel-cluster,topic,
Daylily-Informatics/daylily-ephemeral-cluster,Daylily-Informatics/daylily-ephemeral-cluster,workflow_repo,aws-parallelcluster,topic,
Daylily-Informatics/daylily-omics-analysis,Daylily-Informatics/daylily-omics-analysis,workflow_repo,aws-spot,topic,
Daylily-Informatics/daylily-omics-analysis,Daylily-Informatics/daylily-omics-analysis,workflow_repo,cnv,topic,
Daylily-Informatics/daylily-omics-analysis,Daylily-Informatics/daylily-omics-analysis,workflow_repo,fsx-lustre,topic,
Daylily-Informatics/daylily-omics-analysis,Daylily-Informatics/daylily-omics-analysis,workflow_repo,illumina,topic,
Daylily-Informatics/daylily-omics-analysis,Daylily-Informatics/daylily-omics-analysis,workflow_repo,ngs,topic,
Daylily-Informatics/daylily-omics-analysis,Daylily-Informatics/daylily-omics-analysis,workflow_repo,ont,topic,
Daylily-Informatics/daylily-omics-analysis,Daylily-Informatics/daylily-omics-analysis,workflow_repo,pacbio,topic,
Daylily-Informatics/daylily-omics-analysis,Daylily-Informatics/daylily-omics-analysis,workflow_repo,qc,topic,
Daylily-Informatics/daylily-omics-analysis,Daylily-Informatics/daylily-omics-analysis,workflow_repo,snakemake,topic,
Daylily-Informatics/daylily-omics-analysis,Daylily-Informatics/daylily-omics-analysis,workflow_repo,snv,topic,
Daylily-Informatics/daylily-omics-analysis,Daylily-Informatics/daylily-omics-analysis,workflow_repo,sv,topic,
Daylily-Informatics/daylily-omics-analysis,Daylily-Informatics/daylily-omics-analysis,workflow_repo,wgs,topic,
DonczewLab/fastq2EZbakR_EnvMods,DonczewLab/fastq2EZbakR_EnvMods,workflow_repo,bio/fastp,wrapper,
DustinMathia/aradopsis-drive,DustinMathia/aradopsis-drive,workflow_repo,bio/fastqc,wrapper,
DustinMathia/aradopsis-drive,DustinMathia/aradopsis-drive,workflow_repo,bio/multiqc,wrapper,
ESR-NZ/human_genomics_pipeline,ESR-NZ/human_genomics_pipeline,workflow_repo,pipeline,topic,
ESR-NZ/human_genomics_pipeline,ESR-NZ/human_genomics_pipeline,workflow_repo,genomics,topic,
ESR-NZ/human_genomics_pipeline,ESR-NZ/human_genomics_pipeline,workflow_repo,nvidia-clara-parabricks,topic,
ESR-NZ/human_genomics_pipeline,ESR-NZ/human_genomics_pipeline,workflow_repo,nvidia-gpu,topic,
ESR-NZ/human_genomics_pipeline,ESR-NZ/human_genomics_pipeline,workflow_repo,snakemake-pipeline,topic,
ESR-NZ/human_genomics_pipeline,ESR-NZ/human_genomics_pipeline,workflow_repo,gatk4,topic,
ESR-NZ/human_genomics_pipeline,ESR-NZ/human_genomics_pipeline,workflow_repo,gatk-bestpractices,topic,
